Author,Comment,PublishedAt
@Dbydnr_,favorit,2023-01-22T02:41:06Z
@mama-selen-nomor-1,lagu titi bagus lagu favoritku,2023-01-22T01:30:51Z
@ahmadadityaaaa,cie alshad gitu cie,2023-01-21T16:22:46Z
@timmyyuup2705,keren video clip nya ayang nya,2023-01-21T13:10:27Z
@budiawan2379,suka baper klo denger lagu iniibkin tercandu candu lagiii,2023-01-21T10:58:05Z
@Nisachannel23337,guys jgn lupa streaming jg sdikit lgi 37 juta,2023-01-21T07:03:38Z
@ekapuspita1880,gas streamingnya moo dispoty,2023-01-21T06:38:27Z
@buathasan7235,banget,2023-01-20T19:03:23Z
@AbdKarimSutanto,menunggu sungguh jarak menguji kesabaranku,2023-01-20T18:50:28Z
@istiqoimah9321,denger lagu tiara sekilas2 terngiang telinga,2023-01-20T18:35:29Z
@dspiderman1626,jansettt terlupakan ditengah gempuran usni,2023-01-20T12:53:13Z
@syariatulhasanah3100,yuk 200k lagii,2023-01-20T12:17:33Z
@auroranatasya7972,yooookk komen postingan terbarunya indra biar tiara salah guest star pi momennya guys ramein,2023-01-20T10:23:36Z
@novritayanda6120,bagus,2023-01-20T09:55:57Z
@darulaitambedali1816,lagu klimaks banget ldr,2023-01-20T03:01:41Z
@lukmanpermadi2167,natural ya,2023-01-20T01:33:45Z
@arifijivg275,cantik siii tiaraaaaa,2023-01-20T01:09:11Z
@dewiyuliaastuti3216,tiara andini,2023-01-19T23:29:10Z
@alsyamikacintaqu6718,tgl 19 biar ukir utkmu mata hati slubada do doaku selamat utk 19 37 janji setia menjaga hati sampek mati happy anniversary kesayanganku sh nya,2023-01-19T13:05:45Z
@alsyamikacintaqu6718,janji setia menjaga hati luvu biii sh nya,2023-01-19T13:03:37Z
@alsyamikacintaqu6718,36780798 x ditonton 2002 wib 19012023 540 ribu like 88 ribu komen 206 juta subscribe,2023-01-19T13:03:19Z
@syariatulhasanah3100,37 juta yuk janset dikit,2023-01-19T08:19:40Z
@biannoharris7386,tiara tetep terbaeklahmeski tiktok bersliweran dibanding2kan siapapunaura bintang tiara tiada duanya bersinar berkibar lagunya tenar keep tiara yuk moo,2023-01-19T03:33:31Z
@dewiyuliaastuti3216,tiara andini janji setia menjaga hati,2023-01-19T01:03:57Z
@emaknyadlyrics3110,congrats 206 juta subscribers channel tiara andini,2023-01-19T00:37:40Z
@arishfarhan8931,jujur cakap lagu tiara andini ni so far best sedap berbanding lagunya tu lagunya best sedap bikin emosi dgn musiknya indah vocalnya enak didengari,2023-01-18T14:14:23Z
@janjistiabymysideanksh1942,36714178 x ditonton 2054 wib 18012023 540 ribu like 89 ribu komen 206 juta subscribe,2023-01-18T13:54:04Z
@fadhilahjarohani6962,lagu ni sesuai utk psgan suami isteri pjj jarak menghapus janji setia menjaga hati semoga suami kuat masanya hidup sebumbung suami isteri,2023-01-18T05:09:59Z
@ekaernawati9987,menikahlah mama papa selen,2023-01-17T14:25:14Z
@hernawati260,wohooo spotify janset lumayan turun skrg posisi tpi yt masuk music video terpopuler no 61,2023-01-17T07:18:47Z
@evisusanti919,pelangiiii nyata menyinarii kitaaaa,2023-01-17T02:04:52Z
@idammuliana1735,favorit banget,2023-01-17T01:25:59Z
@demorquushkesayanganku2435,36587852 x ditonton 0720 wib 17012023 540 ribu like 89 ribu komen 205 juta subscribe semangat janset awas kejar adikmu spotify nya ugal lan skg udah 10 juta 3 udah sejuta,2023-01-17T00:22:06Z
@syarahslavina680,merinding ngena banget lagu nya langsung inget alm mama alfatihah,2023-01-16T23:53:36Z
@Nisachannel23337,keren,2023-01-16T16:57:52Z
@AbdKarimSutanto,kangen momen ramadhan musik video langsung trending seblum 24 jam definetly a queen of pop indonesia,2023-01-16T13:57:10Z
@demorquushkesayanganku2435,36563322 x ditonton 1939 wib 16012023 540 ribu like 88 ribu komen 205 juta subscribe,2023-01-16T12:39:43Z
@useracer-mr2wq,soundtrack sinetron ya,2023-01-16T06:05:10Z
@emaknyadlyrics3110,4804434 ml spotify tiara andini alhamdulillaah yuk jebolin 5 juta ml januari,2023-01-16T00:47:20Z
@demorquushkesayanganku2435,taukah dirimu betapa diriku merindukan hadirmu percayalah kasih jarak menghapus janji setia menjaga hati,2023-01-16T00:31:14Z
@demorquushkesayanganku2435,36510840 x ditonton 0729 wib 16012023 540 ribu like 88 ribu komen 205 juta subscribe,2023-01-16T00:30:40Z
@harumtianggoro541,janset up lagii,2023-01-15T17:17:19Z
@suriayu1140,knpa sukaaaaa,2023-01-15T16:57:28Z
@demorquushkesayanganku2435,taukah dirimu betapa diriku merindukan hadirmu percayalah kasih jarak menghapus janji setia menjaga hati,2023-01-15T14:09:12Z
@demorquushkesayanganku2435,36490427 x ditonton 2108 wib 15012023 539 ribu like 89 ribu komen 2 05 juta subscribe,2023-01-15T14:08:52Z
@toendjooksatu7893,keren bingits lagunya true story banget congrats tiara sang pencipta lagu legendary lagu abadibadai banget lagunya,2023-01-15T11:17:29Z
@shenuyfatheart2730,gk tau kenpa suara isi lagu nya candu bangett akupertma denger langsung jatuh hatimksih udh lagu indah,2023-01-15T10:52:39Z
@Nisachannel23337,alhamdulillah masuk lgi trending musik video terpopuler,2023-01-15T10:00:27Z
@suhermanrien2023,yessmasuk video populermoga minggu top 30 20aamiinayo gass moo,2023-01-15T02:41:01Z
@_onlyjt841,alhamdulilah musik video janset join musik video terpopuler top 61 musik video 47 lv merin 95,2023-01-15T02:25:23Z
@Ringkasandrama123,wow janji setia masuk 3 lagu titi masuk vidoe musik populer,2023-01-15T02:13:41Z
@enriquegeum1915,janset minggu top 61 music video,2023-01-15T02:10:10Z
@mama-selen-nomor-1,mengerti,2023-01-14T15:56:23Z
@syariatulhasanah3100,semangat streaming yuk,2023-01-14T14:06:20Z
@syariatulhasanah3100,setia janset era,2023-01-14T14:06:03Z
@wahyuni6406,ga bosen bosen gewla nyanyi terusmenerus,2023-01-14T13:28:49Z
@yasyasss0827,sweet,2023-01-14T03:55:58Z
@nadyaarifiah6738,lagu nya tiara enak syg nya viewrs video nya ga smpe 50 juta lagu terlanjur mencinta,2023-01-14T03:29:06Z
@cindyycindy1895,up sampe 40 juta views yuk,2023-01-14T01:47:46Z
@demorquushkesayanganku2435,hujan turun mewakili hati terpa angin gambarkan resahku pelangi menyinari,2023-01-13T18:31:22Z
@demorquushkesayanganku2435,36350591 x ditonton 0130 wib 14012023 530 ribu like 89 ribu komen 205 juta subscribe,2023-01-13T18:30:55Z
@slametriyadi8377,pejuang ldr keluarga hadir lagunya mewakili kerinduan keluarga dirumah,2023-01-13T15:31:58Z
@slametriyadi8377,lagunya raisa pantes dicari cari g ketemu,2023-01-13T15:27:57Z
@sukmaningsih248,lagu enak didengar pantesan dosen suka nonton,2023-01-13T15:06:44Z
@sitisarah1963,tiara andini,2023-01-13T13:48:40Z
@renisaogri1158,lagunya enak bikin rileks,2023-01-13T12:47:30Z
@20.ann_,suka bgtttttt bgtttt,2023-01-13T11:29:48Z
@federicopeter2531,janji setia 2023,2023-01-13T09:32:34Z
@ardiadventurer5176,suarax raisa,2023-01-13T09:05:52Z
@mama-selen-nomor-1,lagulagu nya tiara gk ngebosenin populer,2023-01-13T09:02:18Z
@AbdKarimSutanto,lagu kenangan 2022,2023-01-13T08:42:11Z
@AbdKarimSutanto,ga ngefans penyanyi indonesia ngefans tiara love you pokoknya lagumu suka,2023-01-13T08:39:38Z
@jskaaputrii6518,please lagu parah banget,2023-01-13T03:46:12Z
@yoyotriyana9057,wow what a great song,2023-01-13T02:31:42Z
@demorquushkesayanganku2435,36254009 x ditonton 2212 wib 12012023 539 ribu like 89 ribu komen 205 juta subscribe percayalah kasih jarak menghapus janji setia menjaga hati,2023-01-12T15:14:15Z
@prncsgls,intro dm f em d dmg c mengerti em dm dipungkiri g c g kumiliki c bumi sunyi em dm g gm c menantimu f g andai ku em am genggam tanganmu f em takkan rindu bb g hatiku reff c gb am em tahukah dirimu betapa diriku f em dm g merindukan hadirmu c gb percayalah kasih am gm c f em jarak menghapus dm g c f g janji setia menjaga hati f g andai ku em am genggam tanganmu f em takkan rindu bb g hatiku reff c gb am em tahukah dirimu betapa diriku f em dm g merindukan hadirmu c gb percayalah kasih am gm c f em jarak menghapus dm g janji setia menjaga hati am e g d hujan turun mewakili hati am e g d terpa angin gambarkan resahku em dm em ho o pelangi f g a d menyinari,2023-01-12T10:20:00Z
@renaldiechandragunawan9523,tiara gw sedih denger lagu,2023-01-12T02:47:21Z
@Ringkasandrama123,ya guys lagu ciptaan nya tiara lihat views nya udah mengalahkan indah ytb lagu ciptaan tiara sukses,2023-01-12T01:13:44Z
@Nisachannel23337,37 juta yuk,2023-01-12T01:10:00Z
@ratnaandri4099,keren polll,2023-01-12T01:02:01Z
@teajustapple9133,bumi sunyi,2023-01-12T00:20:09Z
@asya356,riza hanafi selamat berbahagia lagu menggambarkan berdua,2023-01-11T15:05:51Z
@abinisachannel6923,mantap jiwa lagunya,2023-01-11T10:22:38Z
@rizkyfidiansyah2768,gas 37 juta moo,2023-01-10T15:27:33Z
@demorquushkesayanganku2435,yt eror gimana semalem tembus 36 juta jam 2334 wib skg nambah 36 ribu lo udah 22 jam kemarin 90 rb24 jamheem eror mbah goggle,2023-01-10T14:58:53Z
@demorquushkesayanganku2435,36036032 x ditonton 2155 wib 10012022 531 ribu like 89 ribu komen percayalah kasih jarak menghapus janji setia menjaga hati,2023-01-10T14:55:28Z
@itsmemeyyy3664,terhalang jarak bertemu percayalah setia menunggumu merindukan dirimu kau tau love u ah,2023-01-10T10:18:58Z
@syahrulfahmi1459,rinduuuuu ditaaaa,2023-01-10T03:45:59Z
@demorquushkesayanganku2435,alhamdulillah puji syukur pencapaian musik video janset gol 36 juta gak nyangka musik video janset ngejar musik video vl mbak merin,2023-01-09T16:37:06Z
@vearlyanaayu2917,36m,2023-01-09T16:30:47Z
@demorquushkesayanganku2435,mampir audionya janset moo 11 ribu gol 10jt views,2023-01-09T15:54:46Z
@demorquushkesayanganku2435,35997 x ditonton 2251 wib 09januari 2023,2023-01-09T15:51:26Z
@iamhm2522,060123always miss you someone,2023-01-09T15:05:07Z
@perjuangandoamulia534,5000 lgi moo,2023-01-09T14:39:06Z
@perjuangandoamulia534,percayalah kasih jarak menghapus janji setia menjaga hati,2023-01-09T12:53:52Z
@perjuangandoamulia534,35988913 x ditonton 1950 wib 09012023 538 ribu like 89 ribu komen 205 juta subscriber gas moo 12 ribu lgi 36 juta semangat,2023-01-09T12:52:05Z
@gleger083,knp versi livenya keren ya,2023-01-09T11:24:52Z
@muhammadrifkikurniawan5996,rindu elizaku jakarta 09 jan 2023,2023-01-09T10:01:25Z
@emaknyadlyrics3110,congrats 205 juta subscribers channel tiara andini,2023-01-09T04:28:19Z
@itohmalang2979,wooowww joooss tenan ki mbak tiara,2023-01-09T01:21:19Z
@perjuangandoamulia534,80 ribu lgi moo 36 juta gas besuk malem gol,2023-01-08T18:58:18Z
@perjuangandoamulia534,35920093 x ditonton 0156 wib 09012023 538 ribu like 89 ribu komen 205 juta subscriber,2023-01-08T18:57:43Z
@gilangpramudya8954,gaada bosennya denger inii,2023-01-08T14:41:02Z
@hariantibuhari9710,alsyad orgx pnyayng smga mnjdi imam utk tiara smga dpermudah kn hbgn halal aamiin,2023-01-08T11:27:02Z
@basoikan8098,merinding,2023-01-08T10:33:22Z
@priskilasitompul7622,keren banget pokoknya bareng kak alshad wow parah,2023-01-08T07:46:07Z
@fa_fa9972,andai kubisa genggam tanganmu,2023-01-08T04:23:22Z
@rinchhaniii,wow these days im addicted to indonesian songs love from india,2023-01-08T03:56:38Z
@faizah4420,m4nt4n idonesi4n idol y4 gyus ju4r4 2 n sukses sllu bu4t k4 ti4r4,2023-01-08T03:17:09Z
@desstone9458,kereeeeennnnntop banget,2023-01-08T03:13:30Z
@sekar.rara03,suaraaa ka tiara canduu banget aaaa suka bgtt,2023-01-07T15:55:27Z
@joytip753,regenerasi raisa,2023-01-07T15:46:55Z
@perjuangandoamulia534,janji setia menjaga hatibuatmu disana kesayanganku,2023-01-06T21:02:12Z
@perjuangandoamulia534,35769995 x ditonton 0358 wib 07012022 537 ribu like 88 ribu komen 204 juta subscriber,2023-01-06T21:01:07Z
@immanuelbrahmana6948,anak ayam si picik,2023-01-06T17:39:52Z
@immanuelbrahmana6948,lupa petik petik,2023-01-06T17:39:12Z
@immanuelbrahmana6948,samakan picik,2023-01-06T17:38:33Z
@immanuelbrahmana6948,ayam itik,2023-01-06T17:37:46Z
@immanuelbrahmana6948,luas bergelombang terjang badai,2023-01-06T17:35:41Z
@immanuelbrahmana6948,ombak lautan,2023-01-06T17:34:37Z
@immanuelbrahmana6948,bergetar dasiap,2023-01-06T17:33:56Z
@immanuelbrahmana6948,bergetar,2023-01-06T17:33:06Z
@immanuelbrahmana6948,diam diam mengagumi,2023-01-06T17:32:21Z
@immanuelbrahmana6948,berdetak berdebar,2023-01-06T17:31:44Z
@immanuelbrahmana6948,jantung dada,2023-01-06T17:30:58Z
@perjuangandoamulia534,masya allah janset gol 55 juta 55080292 streaming merin 92 juta 92144716 streaming mendi 26 juta 26042601 streaming 7 juta 7021173 streaming masya allah barengan gitu ya tbus jutaannya 4 lagu titi on fair,2023-01-05T23:52:06Z
@gemoyfamilly9055,ayumen to nduk mugo2 ayune nular ng anakku amin,2023-01-05T11:52:37Z
@margowati9724,suka lagu 2 tiara suaranya top nyanyi apapun keren i will survive nyanyiin huuuh keren hebat,2023-01-05T09:12:13Z
@myday3481,kaan ldr,2023-01-05T07:20:50Z
@lelysabrina838,gemes kak tiara kak alshadsemoga cepet2 pelaminan,2023-01-05T01:18:39Z
@kiranalarasati1019,suara titi ni adeeemenak dengernya,2023-01-05T00:08:55Z
@yanaa9181,bener2 menggambarkan kisah cinta gw sma,2023-01-04T14:31:03Z
@yanaa9181,lagu gw sukaaaa,2023-01-04T14:29:28Z
@betterstrawberry8815,kk alshad,2023-01-04T12:49:12Z
@Ringkasandrama123,ayo genapkan 50juta 1,2023-01-04T09:22:30Z
@dspiderman1626,andai ku genggam tanganmu,2023-01-04T07:55:38Z
@fa_fa9972,merindukan hadirmu kangeeeeeen banget ma titi,2023-01-04T07:43:28Z
@irsansetiawan5693,gak ldr lagu menemani harikuuu,2023-01-04T01:11:14Z
@janjistiabymysideanksh1942,35528212 x ditonton 2245 wib 03012022 536 ribu like 89 ribu komen 204 juta subscriber percayalah kasih jarak menghapus janji setia menjaga hati,2023-01-03T15:46:22Z
@anggidiana5522,kak tiara mirim kayak rose blackpink cantik bangeettt suaranya yng merduuu,2023-01-03T13:54:46Z
@emaknyadlyrics3110,congrats 204 juta subscribers channel tiara andini,2023-01-03T13:20:54Z
@riskykurniawan4814,suara kak tiara bagus,2023-01-03T09:27:00Z
@bubuhu8493,lagu titi terfavoritku sih,2023-01-02T17:12:47Z
@dspiderman1626,janji setia menjaga titi,2023-01-02T12:09:36Z
@andinilafatza4870,jadiin lagu wedding song ku kalo nikah,2023-01-02T09:41:52Z
@gitaagni,keinget crush udh uncruh sin,2023-01-02T09:09:04Z
@kasdiiskandar4896,hewan aj sayang ap manusia good job alsad a,2023-01-02T04:55:16Z
@kasdiiskandar4896,memilih laki laki tiara,2023-01-02T04:53:28Z
@AlsyambiPBLuvu,taukah dirimu betapa diriku merindukan hadirmu percayalah kasih jarak menghapus janji setia menjaga hati,2023-01-01T14:54:48Z
@sita9481,enak lagunya,2023-01-01T08:41:05Z
@Nisachannel23337,36 juta yuk,2023-01-01T00:53:29Z
@meixx4406,love this song from thailand,2022-12-31T14:07:23Z
@chairulraffi5632,dx favorit ku,2022-12-31T08:17:58Z
@namamumelintangdihatiku.s.3050,taukah dirimu betapa diriku merindukan hadirmu,2022-12-30T11:53:05Z
@namamumelintangdihatiku.s.3050,35230575 x ditonton 1851 wib 30122022 535 ribu like 89 ribu komen 203 juta subscribe andai ku genggam tanganmu rindu dlm hatiku,2022-12-30T11:52:50Z
@emaknyadlyrics3110,video live janji setia udah masuk trending aja,2022-12-30T07:56:17Z
@valentinakrismawan3338,thanks ya musiknya keren semuagda ak skip,2022-12-30T07:48:23Z
@andikafebriyanto4530,mama selen papa selen,2022-12-30T07:21:13Z
@ekapuspita1880,yuk moo semangat streaming dispotynya ajak janset ketop 50 yuk barengan ama merin,2022-12-30T02:14:14Z
@rullyalam145,this song very masterpiece slow but sure naikin viewnya tercandu candu lagune,2022-12-29T16:23:27Z
@rullyalam145,seblum tdur putar nih lagu,2022-12-29T16:19:57Z
@muhammadiqbalfadilahxiitkr7059,sehat wanita ku disana mencari ilmu penjara islam,2022-12-29T15:36:32Z
@unknowagain,judika emang gak salah milih idol cocok lolos,2022-12-29T03:43:30Z
@emaknyadlyrics3110,congrats 203 juta subscribers channel tiara andini,2022-12-29T03:31:42Z
@srihanda165,mengerti dipungkiri kumiliki bumi sunyi takkan menantimu andai ku genggam tanganmu takkan rindu hatiku tahukah dirimu betapa diriku merindukan hadirmu percayalah kasih jarak menghapus janji setia menjaga hati andai ku genggam tanganmu takkan rindu hatiku ohoh tahukah dirimu betapa diriku merindukan hadirmu percayalah kasih jarak menghapus kauhapus janji setia menjaga hati hujan turun mewakili hati terpa angin gambarkan resahku hooh pelangi pelangi menyinari hooh merindukan hadirmu percayalah kasih jarak menghapus janji setia menjaga hati merindukan hadirmu percayalah oh kasihku jarak menghapus janji setia menjaga hati hoohohho,2022-12-28T19:45:07Z
@shcalonimamquu9962,35091396 x ditonton 2355 wib 28122022 534 ribu like 89 ribu komen 2 02 juta subscribe,2022-12-28T16:56:21Z
@rizkyfidiansyah2768,gas 36 juta moo,2022-12-28T10:51:32Z
@zhaskiashavana88,nyetel musik berkali kali sadar kalo ashad,2022-12-28T09:56:23Z
@indrianaputri6660,bagus banget lagunya,2022-12-28T03:40:25Z
@alfamidipulausabang1281,rin said to obitojangan menyembunyikan lukamu selelalu memperhatikan mu,2022-12-27T21:44:30Z
@mutiaanjaniirawan4678,uhhh jdi bikin inget,2022-12-27T20:27:21Z
@hekipasther3199,sopan banget masuk k telinga,2022-12-27T17:05:26Z
@yainigua3695,pas ketemu ntar wajib nyanyi deh biar tau rindu berat erat mengikat,2022-12-27T14:53:29Z
@UmbiAnksh,alhamdulillah udah tembus 35 juta semangat gas kenceng lgi moo,2022-12-27T13:47:56Z
@krisfiyan2148,271222 35 juta views,2022-12-27T13:05:02Z
@bihunrebus,owalah tuh lagunya tiara wkwk ku lagunya raisa suaranya anjir,2022-12-27T13:03:00Z
@enriquegeum1915,35m yuhuuu yuk semangat 40m yuk,2022-12-27T12:28:00Z
@Ringkasandrama123,detik2 35jetong nih,2022-12-27T12:24:18Z
@syariatulhasanah3100,4 ribu guys,2022-12-27T11:49:29Z
@syariatulhasanah3100,35 juta guys dikit,2022-12-27T11:48:47Z
@keysameyrizka8289,17,2022-12-27T05:53:41Z
@pitaloka235,gasss 35juta viewers malem,2022-12-27T02:34:58Z
@lismahiancus5584,mewakilin banget lagunyaaaaa kangen mas ex eko wahyudi huhu,2022-12-27T02:23:29Z
@tendikurniawan3735,ehh alshad ga si foto nya,2022-12-27T02:04:09Z
@UmbiAnksh,merindukan hadirmu,2022-12-26T22:07:34Z
@Ringkasandrama123,minimal 50jetong 1,2022-12-26T19:18:03Z
@bich1758,lagu kesukaan gue,2022-12-26T11:04:06Z
@federicopeter2531,road to 35m,2022-12-26T09:33:48Z
@akodunghye,i dont know what song means but i love her tiara andini,2022-12-26T06:16:44Z
@lilistiani8024,suara nutup mobilnya emang ga disilent ya,2022-12-26T05:49:54Z
@soatkitong7153,best song indo,2022-12-25T14:35:50Z
@desirachmawati4885,dear ldrers semangat ya berat gak emang kayanya gampang tp aja deh cobaannya kayak ldr pastiin doi ngga jawabannya as always bilang temenin udh liat kebiasannya extrovert orang2 terdekatnya coba orangnya ya gak skrg bebas disana skrg jarak udah tp intensitas berdua ya perkiraan diawal gak ldr gak quality time kayak telfonan video call buang2 aja gak ngebebanin nunggu kabar tp hubungan udah terjalin deket ga berantem kompak mengerti menahan kangen berbeda terbalik tetep setia tunggu pulang komitmen tunggu pulang doain ya hubungan baik2 aja semoga kesabaran menghadapi apapun resiko ldr gak bohong perasaan sesayang maaf curhat ldr setahun udah jalan 3 kesini update hubungan gimana kuat ya ges ya,2022-12-25T12:15:53Z
@Nina-qd6wy,mmmm gapapa rindu nya pendem aja lahh,2022-12-25T11:39:26Z
@silvaaulia1110,sliva auliya suka,2022-12-25T10:14:04Z
@Aditama12345,karna sesungguhnya penah janji setia,2022-12-25T07:45:24Z
@kotasolok741,berjanjijangan lupa tepati karna janji menyesali cinta,2022-12-25T02:26:38Z
@ekapuspita1880,moo udah diurutan 52 spoty yuk semangat streaming dispotinyah besok masuk top 50,2022-12-24T15:28:42Z
@rikahime5548,abis rekomendasiin lagu denger engga berharapnya sih iya,2022-12-24T15:02:15Z
@janjistiabymysideanksh1942,percayalah kasih jarak menghapus janji setia menjaga hati luvu biiish nya,2022-12-24T14:36:00Z
@janjistiabymysideanksh1942,34791968 x ditonton2132 wib 24122022 533 ribu like 89 ribu komen 2 02 juta subscribe,2022-12-24T14:33:19Z
@yannissandi8555,lagunya bener2 mood banget,2022-12-24T14:23:54Z
@syariatulhasanah3100,gass 35 juta yuk,2022-12-24T09:05:54Z
